zcr,label
0.02745120958011583,cel
0.034892314189189186,cel
0.034503951496138996,cel
0.02826186957046332,cel
0.049574686293436296,cel
0.04587204391891892,cel
0.043777524734555984,cel
0.03435878680019305,cel
0.027881047900579152,cel
0.01374351472007722,cel
0.04503876085907336,cel
0.04922968448359073,cel
0.0399089798503861,cel
0.02400684724903475,cel
0.03200033180501931,cel
0.025984480574324325,cel
0.02564513453185328,cel
0.026122104247104247,cel
0.02586947997104247,cel
0.017732715974903474,cel
0.0349601833976834,cel
0.021505112813706564,cel
0.058908587717181465,cel
0.05658218207046332,cel
0.04232776303088803,cel
0.045824912524131275,cel
0.047461314551158304,cel
0.020053465854247103,cel
0.020841502775096526,cel
0.01591155888030888,cel
0.02752284930019305,cel
0.02424250422297297,cel
0.021065848214285716,cel
0.009345212958494208,cel
0.00915668737934363,cel
0.02912531672297297,cel
0.03623461631274131,cel
0.07005799046814672,cel
0.03839323419401544,cel
0.04357391710907336,cel
0.03925291083494208,cel
0.030271552244208494,cel
0.020607731056949807,cel
0.026176776665057914,cel
0.022078230574324325,cel
0.021676671090733592,cel
0.027191044280888033,cel
0.028963184724903474,cel
0.02871433096042471,cel
0.05014968930984556,cel
0.014906717543436294,cel
0.013417365468146718,cel
0.016509184966216218,cel
0.02892925012065637,cel
0.035284447393822395,cel
0.04181120294401544,cel
0.03534854609073359,cel
0.020362647804054054,cel
0.023018973214285716,cel
0.05739472731660231,cel
0.05537750361969112,cel
0.03829143038127413,cel
0.03585190938706564,cel
0.03348968388030888,cel
0.02051346826737452,cel
0.025237919280888033,cel
0.023073645632239383,cel
0.018822393822393823,cel
0.02525677183880309,cel
0.02795268762065637,cel
0.024945704633204634,cel
0.02342807372104247,cel
0.021953803692084942,cel
0.029428842905405407,cel
0.02465160472972973,cel
0.026320056105212354,cel
0.022166837596525095,cel
0.042584157818532815,cel
0.03491116674710425,cel
0.03614412403474904,cel
0.02537365769787645,cel
0.026932764237451737,cel
0.030311142615830115,cel
0.023790042833011584,cel
0.03146491916023166,cel
0.029796467784749033,cel
0.035365513392857144,cel
0.03370648829633205,cel
0.02856162524131274,cel
0.03341427364864865,cel
0.03559551459942085,cel
0.022257329874517374,cel
0.06935667531370657,cel
0.09982994992760617,cel
0.08943842000482626,cel
0.01626975748069498,cel
0.041015625,cel
0.05225552002895753,cel
0.0300453215492278,cel
0.022406265082046333,cel
0.03697552183880309,cel
0.03742232746138996,cel
0.04520466336872587,cel
0.04833984375,cel
0.0442714617519305,cel
0.059598591336872585,cel
0.0712890625,cel
0.06011892193532819,cel
0.059361049107142856,cel
0.01247096706081081,cel
0.012182522924710424,cel
0.01732361546814672,cel
0.02765293194980695,cel
0.024657260497104247,cel
0.023382827582046333,cel
0.042991373069498066,cel
0.027134486607142856,cel
0.026370958011583012,cel
0.02319053149131274,cel
0.013226954633204634,cel
0.019574610883204634,cel
0.1466125723938224,cel
0.14152238175675674,cel
0.01781943774131274,cel
0.013905646718146718,cel
0.01804378318050193,cel
0.05720431648166023,cel
0.05549815999034749,cel
0.04213923745173745,cel
0.013915072997104247,cel
0.013426791747104247,cel
0.06375369510135136,cel
0.05752858047779923,cel
0.05819973153957529,cel
0.010710138151544401,cel
0.010712023407335907,cel
0.012101456925675675,cel
0.011354895632239383,cel
0.00916988416988417,cel
0.011699897442084942,cel
0.059577853523166024,cel
0.05781513935810811,cel
0.05777366373069498,cel
0.027341864744208494,cel
0.025652675555019305,cel
0.02287380851833977,cel
0.045528927364864864,cel
0.044335560448841696,cel
0.034123129826254824,cel
0.027645390926640926,cel
0.06505452159749035,cel
0.04771205357142857,cel
0.05051542893339769,cel
0.05620136040057915,cel
0.0392585666023166,cel
0.05181248491795367,cel
0.05516069920366795,cel
0.06652879162644787,cel
0.06277713260135136,cel
0.07147947333494209,cel
0.06527886703667954,cel
0.06474533964768339,cel
0.06280352618243243,cel
0.024334881756756757,cel
0.01851886763996139,cel
0.02817703305984556,cel
0.010195463320463321,cel
0.012655722128378379,cel
0.01311195402992278,cel
0.04055373733108108,cel
0.04639803028474904,cel
0.046479096283783786,cel
0.04402449324324324,cel
0.04610581563706564,cel
0.05196896114864865,cel
0.03410239201254826,cel
0.02046256636100386,cel
0.023592090974903474,cel
0.21096389358108109,cel
0.21033610340250966,cel
0.2063205085666023,cel
0.04137193834459459,cel
0.05701202039092664,cel
0.04850009049227799,cel
0.03524108651061776,cel
0.017862798624517374,cel
0.024506440033783782,cel
0.02108093026061776,cel
0.022892661076254827,cel
0.020809453426640926,cel
0.03143098455598456,cel
0.02291339888996139,cel
0.02500603281853282,cel
0.029266710907335906,cel
0.022321428571428572,cel
0.04329112874034749,cel
0.06376500663610038,cel
0.046822212837837836,cel
0.022969956563706564,cel
0.019591578185328185,cel
0.017329271235521235,cel
0.027971540178571428,cel
0.02684604247104247,cel
0.038611923865830115,cel
0.051639041385135136,cel
0.06310705236486487,cel
0.06514878438706563,cel
0.03549748129826255,cel
0.03703773527992278,cel
0.040887427606177605,cel
0.0121089979488417,cel
0.04390383687258687,cel
0.04657335907335907,cel
0.02241569136100386,cel
0.03003589527027027,cel
0.02123363597972973,cel
0.02414447092181467,cel
0.0714229156611969,cel
0.043078094835907334,cel
0.0415698902027027,cel
0.046599752654440156,cel
0.028784085424710424,cel
0.024038896597490346,cel
0.029632450530888033,cel
0.03136500060328185,cla
0.032098365106177605,cla
0.028133672176640926,cla
0.03539190697393822,cla
0.036381666264478765,cla
0.017512141047297296,cla
0.035974451013513514,cla
0.031414017253861004,cla
0.03794265805984556,cla
0.03367066843629344,cla
0.03760708252895753,cla
0.03475657577220077,cla
0.03169303511100386,cla
0.03317861667471043,cla
0.036900111607142856,cla
0.03846298865830116,cla
0.04038594956563706,cla
0.0501968207046332,cla
0.039760044642857144,cla
0.03882118725868726,cla
0.03197393822393822,cla
0.03972233952702703,cla
0.02837875542953668,cla
0.06571059061293437,cla
0.037092407697876445,cla
0.044224330357142856,cla
0.01893550916988417,cla
0.025311444256756757,cla
0.030795653354247103,cla
0.040691361003861004,cla
0.02856162524131274,cla
0.032088938827220075,cla
0.05205756817084942,cla
0.041752760014478765,cla
0.053980529078185326,cla
0.03844790661196911,cla
0.03518075832528957,cla
0.04333071911196911,cla
0.0322604971042471,cla
0.04368891771235521,cla
0.031133114140926642,cla
0.02535103462837838,cla
0.025281280164092663,cla
0.03398173564189189,cla
0.0435531792953668,cla
0.043338260135135136,cla
0.034437967543436296,cla
0.032824188585907334,cla
0.038970122466216214,cla
0.027059076375482626,cla
0.03006228885135135,cla
0.05367134712837838,cla
0.034236245173745176,cla
0.048109842543436296,cla
0.033084353885135136,cla
0.047265247948841696,cla
0.035923549107142856,cla
0.03702076797779923,cla
0.0247062771476834,cla
0.05060215069980695,cla
0.027049650096525095,cla
0.04704467302123552,cla
0.044279002775096526,cla
0.033361486486486486,cla
0.03525616855694981,cla
0.04354752352799228,cla
0.06104081201737452,cla
0.043751131153474905,cla
0.03666256937741313,cla
0.045789092664092666,cla
0.027422930743243243,cla
0.03394780103764479,cla
0.04048775337837838,cla
0.05323585304054054,cla
0.025718659507722008,cla
0.026629238055019305,cla
0.01956706986003861,cla
0.03989389780405406,cla
0.03356697936776062,cla
0.03824618424227799,cla
0.02559611788127413,cla
0.02667636944980695,cla
0.030541143822393823,cla
0.025907185086872588,cla
0.031640247948841696,cla
0.031087868001930502,cla
0.034362557311776065,cla
0.03882118725868726,cla
0.02380512487934363,cla
0.028650232263513514,cla
0.02850883807915058,cla
0.03501108530405406,cla
0.03028663429054054,cla
0.046807130791505794,cla
0.0396808638996139,cla
0.03133106599903475,cla
0.03508461027992278,cla
0.03717912946428571,cla
0.034202310569498066,cla
0.037967166385135136,cla
0.036200681708494206,cla
0.036941587234555984,cla
0.03907381153474904,cla
0.038370611124517374,cla
0.040137095801158304,cla
0.03985053692084942,cla
0.047138935810810814,cla
0.028137442688223938,cla
0.026018415178571428,cla
0.02556406853281853,cla
0.030409175916988416,cla
0.03812175736003861,cla
0.048699927606177605,cla
0.021405194256756757,cla
0.04252948540057915,cla
0.030569422659266408,cla
0.03578404017857143,cla
0.0272457166988417,cla
0.03392894847972973,cla
0.035974451013513514,cla
0.03140647623069498,cla
0.03854971042471043,cla
0.029213923745173745,cla
0.04547048443532819,cla
0.03338222430019305,cla
0.04202235159266409,cla
0.03773150941119691,cla
0.03926233711389961,cla
0.03876085907335907,cla
0.03234156310328185,cla
0.03051475024131274,cla
0.024591276544401543,cla
0.02886138091216216,cla
0.030450651544401543,cla
0.03926422236969112,cla
0.05837694558397683,cla
0.06015851230694981,cla
0.0472011492519305,cla
0.04198087596525096,cla
0.0301754041988417,cla
0.03172696971525096,cla
0.040691361003861004,cla
0.03533534930019305,cla
0.03139704995173745,cla
0.033885587596525095,cla
0.042325877775096526,cla
0.03126508204633205,cla
0.03174959278474904,cla
0.037927576013513514,cla
0.04970288368725869,cla
0.0360027298503861,cla
0.029083841095559844,cla
0.03803692084942085,cla
0.036068713803088806,cla
0.028684166867760617,cla
0.03536174288127413,cla
0.029783270994208494,cla
0.02070953486969112,cla
0.01954444679054054,cla
0.023895617157335906,cla
0.025151197514478765,cla
0.0233074173503861,cla
0.029208267977799227,cla
0.03397985038610039,cla
0.0511733832046332,cla
0.05116961269305019,cla
0.04404523105694981,cla
0.032888287282818535,cla
0.03419854005791506,cla
0.037052817326254824,cla
0.029500482625482626,cla
0.04185267857142857,cla
0.036739864864864864,cla
0.028231705477799227,cla
0.0481117277992278,cla
0.04615106177606178,cla
0.03794642857142857,cla
0.04686557372104247,cla
0.03311451797779923,cla
0.03829708614864865,cla
0.03577649915540541,cla
0.0322925464527027,cla
0.04529515564671815,cla
0.04761024975868726,cla
0.037000030164092666,cla
0.03371779983108108,cla
0.0516277298503861,cla
0.02435184905888031,cla
0.03904930320945946,cla
0.04789680863899614,cla
0.02310569498069498,cla
0.05353183819980695,cla
0.04720680501930502,cla
0.04038029379826255,cla
0.03338410955598456,cla
0.03590092603764479,cla
0.045900322755791506,cla
0.03202672538610039,cla
0.03543715311293436,cla
0.029402449324324325,cla
0.02159183458011583,cla
0.031272623069498066,cla
0.041617021597490346,cla
0.03907569679054054,cla
0.04173579271235521,cla
0.0336254222972973,cla
0.023331925675675675,cla
0.04698245958011583,cla
0.0435531792953668,cla
0.043338260135135136,cla
0.03444173805501931,cla
0.037635361365830115,cla
0.03741855694980695,cla
0.021163881515444016,cla
0.03517698781370656,cla
0.03270918798262548,cla
0.02520209942084942,cla
0.0713550464527027,cla
0.07238816662644787,cla
0.03302779621138996,cla
0.028959414213320465,cla
0.02835990287162162,cla
0.03119721283783784,cla
0.09075998431467182,cla
0.09818600687741312,cla
0.08951194498069498,cla
0.04060275398166023,cla
0.0538410201496139,cla
0.03650420789092664,cla
0.019585922417953667,cla
0.03501297055984556,cla
0.027496455719111967,cla
0.0505851833976834,cla
0.0430026846042471,cla
0.04504253137065637,cla
0.027400307673745173,cla
0.0378578215492278,cla
0.0372715069980695,cla
0.03949987934362934,cla
0.026859239261583012,cla
0.03406845740830116,cla
0.025479232022200773,cla
0.06463410955598456,cla
0.05753989201254826,cla
0.06404779500482626,cla
0.04625098033301158,cla
0.04650737512065637,cla
0.04979903173262548,cla
0.02825244329150579,cla
0.02826752533783784,cla
0.019108952702702704,cla
0.052579784025096526,cla
0.043036619208494206,cla
0.068195357746139,cla
0.020066662644787646,cla
0.020805682915057914,cla
0.021316587234555984,cla
0.024129388875482626,cla
0.048075907939189186,cla
0.035058216698841696,cla
0.026599073962355214,cla
0.021045110400579152,cla
0.027945146597490346,cla
0.0247722611003861,cla
0.025220951978764478,cla
0.032445252171814674,cla
0.018611245173745173,cla
0.032677138634169885,cla
0.02127888211872587,cla
0.05429913730694981,cla
0.040423654681467185,cla
0.05320380369208494,cla
0.031791068412162164,cla
0.03662109375,cla
0.036638061052123555,cla
0.034971494932432436,cla
0.03573313827220077,cla
0.033220092302123555,cla
0.04490679295366795,cla
0.02615603885135135,cla
0.051608877292471045,cla
0.03445116433397683,cla
0.038123642615830115,cla
0.05464225386100386,cla
0.04505384290540541,cla
0.06515255489864864,cla
0.024823163006756757,cla
0.024102995294401543,cla
0.017070991192084942,cla
0.028955643701737453,cla
0.028927364864864864,cla
0.025701692205598457,cla
0.07999140323359073,cla
0.07344390986969113,cla
0.08362429114382239,cla
0.04243522261100386,cla
0.04735196971525096,cla
0.056208901423745176,cla
0.04564769847972973,cla
0.054216186052123555,cla
0.041439807553088806,cla
0.02592415238899614,cla
0.025092754584942086,cla
0.021540932673745173,cla
0.08780013272200772,cla
0.08338297840250965,cla
0.06454361727799228,cla
0.06225868725868726,cla
0.04072529560810811,cla
0.07201111546814672,cla
0.038804219956563704,cla
0.019529364744208494,cla
0.020522894546332045,cla
0.04168112029440155,cla
0.03204934845559845,cla
0.03144795185810811,cla
0.04777426701254826,cla
0.06609141228281853,cla
0.04099111667471043,cla
0.025122918677606177,cla
0.030397864382239383,cla
0.028661543798262547,cla
0.025584806346525095,cla
0.025662101833976835,cla
0.022217739502895753,cla
0.020200515805984556,cla
0.023659960183397683,cla
0.021652162765444016,cla
0.03310886221042471,cla
0.03989389780405406,cla
0.04049152388996139,cla
0.027950802364864864,cla
0.02920261221042471,cla
0.02793572031853282,cla
0.06489616011100387,cla
0.060669416626447877,cla
0.02172191722972973,cla
0.023188646235521235,cla
0.04077808277027027,cla
0.023980453667953667,cla
0.03827257782335907,cla
0.03566526906370656,cla
0.03761085304054054,cla
0.03693027569980695,cla
0.0437831805019305,cla
0.05458569618725869,cla
0.0741546513030888,cla
0.05712513573841699,cla
0.03930381274131274,cla
0.051659779198841696,cla
0.034066572152509654,cla
0.03576518762065637,cla
0.03724134290540541,cla
0.03528256213803089,cla
0.06412320523648649,cla
0.05402200470559845,cla
0.06462091276544402,cla
0.05567348877895753,cla
0.020964044401544403,cla
0.021056421935328185,cla
0.06135753499034749,cla
0.03497526544401544,cla
0.06985249758687259,cla
0.03240377654440155,cla
0.061466879826254824,cla
0.037192326254826255,cla
0.0570629222972973,cla
0.06088810629826255,cla
0.07131545608108109,cla
0.026638664333976835,cla
0.02358643520752896,cla
0.026041038248069498,cla
0.08570561353764479,cla
0.09474164454633205,cla
0.08681225868725868,cla
0.04462400458494208,cla
0.042859405164092666,cla
0.035516333856177605,cla
0.046967377533783786,cla
0.04791189068532819,cla
0.051241252413127415,cla
0.04654696549227799,cla
0.03744495053088803,cla
0.0456382722007722,cla
0.031332951254826255,cla
0.034786739864864864,cla
0.02907818532818533,cla
0.04621704572876448,cla
0.032198283663127415,cla
0.05189920668436294,cla
0.06036023467664093,cla
0.06037531672297297,cla
0.07403022442084942,cla
0.037625935086872585,cla
0.03242451435810811,cla
0.035018626327220075,cla
0.039820372828185326,cla
0.02937228523166023,cla
0.0434230966457529,cla
0.01790050374034749,cla
0.018062635738416988,cla
0.020011990226833976,cla
0.026678254705598457,cla
0.037948313827220075,cla
0.026710304054054054,cla
0.04086857504826255,cla
0.040781853281853284,cla
0.044486380912162164,cla
0.056687756394787646,cla
0.03811044582528957,cla
0.04979149070945946,cla
0.03528821790540541,cla
0.04834361426158301,cla
0.028625723938223938,cla
0.04945968569015444,cla
0.055066436414092666,cla
0.04731803511100386,cla
0.02546226472007722,cla
0.032520662403474905,cla
0.03239812077702703,cla
0.06775797840250965,cla
0.06418353342181467,cla
0.06406664756274132,cla
0.028810479005791506,cla
0.03896823721042471,cla
0.03380263634169884,cla
0.04907886402027027,cla
0.047391560086872585,cla
0.05760210545366795,cla
0.015651393581081082,cla
0.018081488296332045,cla
0.02078117458976834,cla
0.0246421784507722,cla
0.02852203486969112,cla
0.03177975687741313,cla
0.053607248431467185,cla
0.027830145994208494,cla
0.05249871802606178,cla
0.07812877051158301,cla
0.06304860943532818,cla
0.04763098757239382,cla
0.031432869811776065,cla
0.03716970318532819,cla
0.04244464888996139,cla
0.026491614382239383,cla
0.02487972068050193,cla
0.025590462113899613,cla
0.04067439370173745,cla
0.038410201496138996,cla
0.05086608651061776,cla
0.07778565395752896,cla
0.07082528957528958,cla
0.01871116373069498,cla
0.017891077461389963,cla
0.025912840854247103,cla
0.016139674831081082,cla
0.01703705658783784,cla
0.015609917953667953,cla
0.06669280888030887,cla
0.07214685388513513,cla
0.03412124457046332,cla
0.030426143219111967,cla
0.05388626628861004,cla
0.023816436414092663,cla
0.03966578185328185,cla
0.02526996862934363,cla
0.07694482987451738,cla
0.058269486003861004,cla
0.05357142857142857,cla
0.03635527268339769,cla
0.025030541143822395,cla
0.023588320463320465,cla
0.02318676097972973,cla
0.02496078667953668,cla
0.02319995777027027,cla
0.03657961812258687,cla
0.050110098938223935,cla
0.06446443653474904,cla
0.08807726532335908,cla
0.06711699143339768,cla
0.05356388754826255,cla
0.024502669522200773,cla
0.025190787886100387,cla
0.029513679416023165,cla
0.0425766167953668,cla
0.04457687319015444,cla
0.04087988658301158,cla
0.05022132902992278,cla
0.04790623491795367,cla
0.052862572393822395,cla
0.05883506274131274,cla
0.051831337475868725,cla
0.05518143701737452,cla
0.02268528293918919,cla
0.017898618484555984,cla
0.013374004584942084,cla
0.021407079512548263,cla
0.027977195945945946,cla
0.020045924831081082,cla
0.031057703909266408,cla
0.017144516167953667,cla
0.04118152750965251,cla
0.05557734073359073,cla
0.04218259833494208,cla
0.05156740166505792,cla
0.0427406340492278,flu
0.03318238718629344,flu
0.04835492579633205,flu
0.08334527328667954,flu
0.08294748431467182,flu
0.08483651061776062,flu
0.03135180381274131,flu
0.016714677847490346,flu
0.021701179416023165,flu
0.03716781792953668,flu
0.045704256153474905,flu
0.04795902208011583,flu
0.03934340311293436,flu
0.03845921814671815,flu
0.04789115287162162,flu
0.04455047960907336,flu
0.0492202582046332,flu
0.03205123371138996,flu
0.029937861969111967,flu
0.027971540178571428,flu
0.07093840492277992,flu
0.061078517133204634,flu
0.059738100265444016,flu
0.04139644666988417,flu
0.03427960605694981,flu
0.030311142615830115,flu
0.02947597430019305,flu
0.03909266409266409,flu
0.036577732866795366,flu
0.0436530978523166,flu
0.04214489321911197,flu
0.04662803149131274,flu
0.032993861607142856,flu
0.03571994148166023,flu
0.036472158542471045,flu
0.05712890625,flu
0.06188729186776062,flu
0.05648980453667954,flu
0.02480808096042471,flu
0.027460635859073358,flu
0.021580523045366794,flu
0.043928345197876445,flu
0.02679702582046332,flu
0.02789990045849421,flu
0.0628261492519305,flu
0.06338418496621621,flu
0.06106154983108108,flu
0.0741226019546332,flu
0.06324467603764479,flu
0.057811368846525095,flu
0.035948057432432436,flu
0.019018460424710424,flu
0.019776333252895753,flu
0.04876779681467181,flu
0.044757857746138996,flu
0.05292290057915058,flu
0.04713705055501931,flu
0.050138377775096526,flu
0.06916249396718147,flu
0.04080070583976834,flu
0.03810667531370656,flu
0.03828765986969112,flu
0.03332001085907336,flu
0.033536815275096526,flu
0.034277720801158304,flu
0.04109480574324324,flu
0.039856192688223935,flu
0.043202521718146716,flu
0.04666950711872587,flu
0.044054657335907334,flu
0.05212920789092664,flu
0.03319935448841699,flu
0.023793813344594593,flu
0.03181746199324324,flu
0.03447001689189189,flu
0.036935931467181465,flu
0.03849315275096525,flu
0.03257910533301158,flu
0.037710771597490346,flu
0.03126508204633205,flu
0.03716781792953668,flu
0.04569294461872587,flu
0.03963561776061776,flu
0.05107157939189189,flu
0.054155857866795366,flu
0.04490679295366795,flu
0.03204557794401544,flu
0.04265956805019305,flu
0.021736999276061778,flu
0.03689445583976834,flu
0.06906446066602316,flu
0.10134946609555985,flu
0.06456058458011583,flu
0.04647155526061776,flu
0.059240392736486486,flu
0.03732617941602317,flu
0.03494510135135135,flu
0.03625723938223938,flu
0.021263800072393823,flu
0.04925419280888031,flu
0.0428386673503861,flu
0.055867670125482626,flu
0.05848629041988417,flu
0.03621199324324324,flu
0.03355566783301158,flu
0.02972671332046332,flu
0.03277705719111969,flu
0.029487285834942086,flu
0.04396416505791506,flu
0.057977271356177605,flu
0.04188661317567568,flu
0.04795902208011583,flu
0.03933586208976834,flu
0.03845356237934363,flu
0.05110928450772201,flu
0.04717475567084942,flu
0.049444603643822395,flu
0.04129275760135135,flu
0.04240882902992278,flu
0.04351924469111969,flu
0.07520473877895753,flu
0.0840824083011583,flu
0.03838757842664093,flu
0.03335960123069498,flu
0.03392894847972973,flu
0.041411528716216214,flu
0.05206510919401544,flu
0.04497654741795367,flu
0.03924914032335907,flu
0.040333162403474905,flu
0.04036709700772201,flu
0.03413821187258687,flu
0.039865618967181465,flu
0.026122104247104247,flu
0.04215243424227799,flu
0.05049280586389961,flu
0.040730951375482626,flu
0.03962053571428571,flu
0.04602286438223938,flu
0.043524900458494206,flu
0.04194694136100386,flu
0.03348591336872587,flu
0.0427406340492278,flu
0.03318238718629344,flu
0.0483718930984556,flu
0.03751281973938224,flu
0.03322951858108108,flu
0.03562002292471043,flu
0.035278791626447877,flu
0.033110747466216214,flu
0.04005225929054054,flu
0.03724888392857143,flu
0.04412252654440155,flu
0.05517012548262548,flu
0.03695855453667954,flu
0.028537116916023165,flu
0.033039107746138996,flu
0.05301716336872587,flu
0.048790419884169885,flu
0.058082845680501934,flu
0.06858560569498069,flu
0.06597452642374517,flu
0.07556670789092663,flu
0.04530835243725869,flu
0.03325779741795367,flu
0.0470050826496139,flu
0.06866667169401544,flu
0.02913097249034749,flu
0.0383781521476834,flu
0.04390572212837838,flu
0.043790721525096526,flu
0.04228251689189189,flu
0.03418911377895753,flu
0.03426452401061776,flu
0.039085123069498066,flu
0.04932771778474904,flu
0.04587769968629344,flu
0.048422795004826255,flu
0.051735189430501934,flu
0.05297191722972973,flu
0.046720409025096526,flu
0.037782411317567564,flu
0.03234344835907336,flu
0.034897969956563704,flu
0.047666807432432436,flu
0.044380806587837836,flu
0.0386062680984556,flu
0.04346645752895753,flu
0.040378408542471045,flu
0.028158180501930502,flu
0.03623273105694981,flu
0.029038594956563708,flu
0.033146567326254824,flu
0.03650609314671815,flu
0.05379954452220077,flu
0.0353523166023166,flu
0.0332370596042471,flu
0.022638151544401543,flu
0.03221148045366795,flu
0.03013015805984556,flu
0.03861946488899614,flu
0.036869947514478765,flu
0.03610264840733591,flu
0.0424484194015444,flu
0.03765609917953668,flu
0.023797583856177605,flu
0.044588184724903474,flu
0.05173141891891892,flu
0.05125067869208494,flu
0.02664997586872587,flu
0.03133672176640927,flu
0.03019802726833977,flu
0.01971034930019305,flu
0.022410035593629345,flu
0.02557915057915058,flu
0.03400058819980695,flu
0.029587204391891893,flu
0.02838818170849421,flu
0.03348025760135135,flu
0.052355438585907334,flu
0.04384350868725869,flu
0.01978575953185328,flu
0.025056934724903474,flu
0.017380173141891893,flu
0.021024372586872588,flu
0.018950591216216218,flu
0.020159040178571428,flu
0.043594654922779925,flu
0.040504720680501934,flu
0.038214134893822395,flu
0.018302063223938222,flu
0.029353432673745173,flu
0.021391997466216218,flu
0.07285948057432433,flu
0.0780609013030888,flu
0.08287961510617761,flu
0.04165095620173745,flu
0.055590537524131275,flu
0.06899659145752896,flu
0.04275760135135135,flu
0.033527388996138996,flu
0.047059755067567564,flu
0.0966137035472973,flu
0.09250761643339768,flu
0.09513377775096525,flu
0.023607173021235522,flu
0.021079045004826255,flu
0.02037395933880309,flu
0.04572687922297297,flu
0.056683985883204634,flu
0.06224926097972973,flu
0.023028399493243243,flu
0.024370701616795366,flu
0.036568306587837836,flu
0.016075576134169885,flu
0.01587573902027027,flu
0.02432357022200772,flu
0.06927937982625483,flu
0.06230770390926641,flu
0.059617443894787646,flu
0.03179860943532819,flu
0.05292478583494208,flu
0.07333079452220077,flu
0.07642826978764479,flu
0.0520839617519305,flu
0.10049733047779923,flu
0.014399583735521235,flu
0.014250648527992278,flu
0.015496802606177607,flu
0.0859356147442085,flu
0.08550577642374517,flu
0.09501877714768339,flu
0.031892872224903474,flu
