chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,label
0.4582019746303558,0.365958571434021,0.4561036825180053,0.4314681887626648,0.4106284976005554,0.3575242161750793,0.2838177978992462,0.2684321701526642,0.2944314479827881,0.4718894362449646,0.4309646487236023,0.4277165830135345,gel
0.4700949490070343,0.5169373154640198,0.6257745027542114,0.4988546669483185,0.4280242919921875,0.3535441756248474,0.2941938042640686,0.3001282215118408,0.3591525256633758,0.3633681237697601,0.3538075685501098,0.4651775658130646,org
0.4278819859027862,0.3452948033809662,0.3896882236003876,0.4237038493156433,0.711467444896698,0.55287104845047,0.3374188244342804,0.3829295337200165,0.4263341426849365,0.4406596720218658,0.372143030166626,0.4866829216480255,voi
0.8361981511116028,0.3783611059188843,0.2404930889606475,0.2815265357494354,0.4336414933204651,0.6592488884925842,0.3310603499412536,0.2788779437541961,0.2586489915847778,0.3845649361610412,0.5858144164085388,0.5435040593147278,tru
0.3456423580646515,0.3645201325416565,0.4762233197689056,0.3341754972934723,0.3133560121059418,0.395141452550888,0.3565829992294311,0.4367140531539917,0.375496506690979,0.5473461151123047,0.7701744437217712,0.4439890384674072,sax
0.3466291129589081,0.2134782671928405,0.2980297207832336,0.3172086775302887,0.4091084599494934,0.8499005436897278,0.3099733889102936,0.1516732275485992,0.1537071615457534,0.3129212558269501,0.5360950231552124,0.3037090897560119,voi
0.4887841641902923,0.3955893218517303,0.4492552280426025,0.4422625303268432,0.536604106426239,0.6829937100410461,0.4343200922012329,0.3847066462039947,0.3846146166324615,0.622774600982666,0.8355493545532227,0.4999591708183288,flu
0.4467879831790924,0.3554874956607818,0.4112877547740936,0.3900251090526581,0.4375719428062439,0.7743750810623169,0.491524338722229,0.3706136047840118,0.327592521905899,0.4737659394741058,0.7148513793945312,0.4870572686195373,cel
0.3383947014808655,0.3435562551021576,0.3786095380783081,0.3239066898822784,0.2992292642593384,0.4507882297039032,0.3349340558052063,0.3022213578224182,0.3135649859905243,0.467044323682785,0.60367351770401,0.4253666996955871,tru
0.473977118730545,0.4918983280658722,0.5646111965179443,0.4707255959510803,0.4113300144672394,0.5552161931991577,0.3964096009731293,0.3387931883335113,0.3160043060779571,0.4666739404201507,0.5928411483764648,0.4589845240116119,cla
0.3789868056774139,0.3251709640026092,0.4523626565933227,0.4494020342826843,0.4299134612083435,0.7103287577629089,0.3959986865520477,0.324611485004425,0.281985878944397,0.4118853509426117,0.6777095794677734,0.4268596172332763,gac
0.3180502951145172,0.2738123834133148,0.3964299857616424,0.3603155016899109,0.3877849280834198,0.7457276582717896,0.3996294736862182,0.3341269791126251,0.2538541853427887,0.3849614858627319,0.6480672955513,0.3783360421657562,sax
0.4879533052444458,0.5011459589004517,0.6198069453239441,0.540916383266449,0.4189083874225616,0.5652630925178528,0.396008163690567,0.3173108994960785,0.3013993799686432,0.4356076121330261,0.6456874012947083,0.5105390548706055,org
0.4044674336910248,0.3008159399032593,0.3605810403823852,0.5186824798583984,0.5871979594230652,0.509293794631958,0.4413264095783233,0.4696339666843414,0.5665081143379211,0.5796483159065247,0.4468683302402496,0.4195190072059631,flu
0.4515609741210937,0.4084244072437286,0.4300723075866699,0.4498908221721649,0.5504897236824036,0.5817866921424866,0.4817900359630584,0.4903124272823334,0.557015061378479,0.5429323315620422,0.4047131538391113,0.4057985842227936,gel
0.3763533234596252,0.31283038854599,0.424734503030777,0.4570452868938446,0.4159774780273437,0.2990852892398834,0.2752540409564972,0.320725679397583,0.378430038690567,0.4571689069271087,0.3760777711868286,0.3862772583961487,gac
0.2999701201915741,0.3560964465141296,0.3811387121677398,0.4050275981426239,0.4947986006736755,0.4741966426372528,0.4337515234947204,0.4353412687778473,0.5633909106254578,0.5428317785263062,0.3525715172290802,0.3206371366977691,gel
0.333063393831253,0.3578869998455047,0.372611254453659,0.391485333442688,0.5066583752632141,0.4724961817264557,0.4154670238494873,0.3758118450641632,0.4768997728824615,0.5112653374671936,0.3364154696464538,0.368838906288147,cla
0.3858878910541534,0.3105263710021972,0.3715514242649078,0.5001762509346008,0.5047760009765625,0.3464486598968506,0.2877392470836639,0.3424675464630127,0.4109036922454834,0.4549816250801086,0.3921282887458801,0.3690267503261566,gel
0.424331396818161,0.3711637556552887,0.4336707890033722,0.4530396163463592,0.4408663213253021,0.4000686705112457,0.3553818166255951,0.400212287902832,0.5417803525924683,0.5962988138198853,0.4850127696990967,0.4473248422145843,gel
0.4189032912254333,0.3732318580150604,0.4342913627624511,0.5420070886611938,0.5908117890357971,0.5186890363693237,0.4031571447849273,0.3835699558258056,0.44967120885849,0.5392440557479858,0.4813254475593567,0.43225958943367,cla
0.404683917760849,0.2618314623832702,0.3124172389507293,0.4235913157463074,0.4554303288459778,0.2787975370883941,0.3218909204006195,0.3855238854885101,0.3871913254261017,0.420402318239212,0.3582717776298523,0.4856431782245636,cel
0.4136039614677429,0.3685035705566406,0.4273388683795929,0.4665922820568084,0.5467700958251953,0.4943492412567138,0.3878563046455383,0.403611809015274,0.476664662361145,0.5270349979400635,0.419303685426712,0.4154318273067474,voi
0.3903307318687439,0.3675720393657684,0.4202682077884674,0.4301802217960357,0.5131692886352539,0.438346654176712,0.436508446931839,0.4365182518959045,0.4832955002784729,0.4358126223087311,0.332175463438034,0.4072602093219757,tru
0.4746785461902618,0.3955450356006622,0.4674196243286133,0.4937605857849121,0.5453653335571289,0.466769814491272,0.4254805147647857,0.4533219635486603,0.4948300123214721,0.5493029952049255,0.4552021026611328,0.4825756251811981,vio
0.5362681150436401,0.5109938979148865,0.4920055568218231,0.4965069591999054,0.5174468755722046,0.4741725623607635,0.4625153839588165,0.4467588067054748,0.5357227325439453,0.5651348233222961,0.4601397216320038,0.5166670083999634,sax
0.3889490962028503,0.2696513831615448,0.3181095719337463,0.4242333769798279,0.4329047203063965,0.2885894179344177,0.3338192105293274,0.4120336174964905,0.4737632274627685,0.454895555973053,0.38063445687294,0.4769747257232666,cel
0.3220093548297882,0.3525908589363098,0.4079552888870239,0.3955271542072296,0.4878108501434326,0.4262349605560303,0.3915773630142212,0.4301512539386749,0.5115089416503906,0.4680075645446777,0.284182995557785,0.3303303718566894,tru
0.4727172255516052,0.3533151149749756,0.4262212812900543,0.5475573539733887,0.5572075843811035,0.3565727770328522,0.4022078514099121,0.509417712688446,0.4441659152507782,0.4709766209125519,0.3864640891551971,0.400228202342987,gac
0.4110414683818817,0.3675056099891662,0.4271157383918762,0.4616181254386902,0.5109137296676636,0.439564436674118,0.4222563505172729,0.5434255599975586,0.5859682559967041,0.5053744316101074,0.3853476643562317,0.4234082400798797,gac
0.3660313487052917,0.3228539824485779,0.3863659501075744,0.4369307160377502,0.5395594239234924,0.4744621217250824,0.4081259667873382,0.4835507869720459,0.5305564999580383,0.5165013670921326,0.3528719544410705,0.3555744290351867,pia
0.4489108324050903,0.3536020815372467,0.428110659122467,0.4557197690010071,0.5225332975387573,0.4837310016155243,0.4625154137611389,0.5308433175086975,0.5734426379203796,0.5716245174407959,0.4765517711639404,0.4820207059383392,voi
0.3243819177150726,0.3087926506996155,0.2385932207107544,0.2584982812404632,0.2789175510406494,0.326028048992157,0.3370216190814972,0.3445076048374176,0.4928722381591797,0.2890853583812713,0.2938838601112366,0.2784553170204162,cel
0.4093533456325531,0.4351706802845001,0.3594270646572113,0.3453788161277771,0.383532166481018,0.4075914621353149,0.4549309611320495,0.4710988104343414,0.5348549485206604,0.5303952693939209,0.4383485019207001,0.4194819927215576,pia
0.464301198720932,0.4228084981441498,0.4064991772174835,0.4438370168209076,0.4968179762363434,0.497073769569397,0.4573812782764435,0.4957077801227569,0.5190520286560059,0.4699476063251495,0.4712063074111938,0.4633813202381134,voi
0.6232580542564392,0.4347532093524933,0.2244709283113479,0.2304158508777618,0.1969947069883346,0.2161682844161987,0.2741329073905945,0.3390976190567016,0.2716443538665771,0.2162044197320938,0.4116201102733612,0.3959055244922638,pia
0.556927502155304,0.442762017250061,0.289858341217041,0.2623868882656097,0.3061946630477905,0.3753389120101928,0.4253444671630859,0.4757879972457886,0.5279252529144287,0.387742131948471,0.3798879086971283,0.4195548892021179,flu
0.4455880522727966,0.4618028700351715,0.3615938723087311,0.2899619042873382,0.3080511391162872,0.3506828546524048,0.3198474943637848,0.3883501589298248,0.4408906698226928,0.3098049163818359,0.3218132555484772,0.3866519033908844,cla
0.481251060962677,0.3157198429107666,0.2225197553634643,0.2399379462003708,0.2233510911464691,0.2108996957540512,0.2724731862545013,0.4406566917896271,0.391043096780777,0.2870879173278808,0.3186323642730713,0.3431991636753082,org
0.4264941811561584,0.3262440264225006,0.2975819110870361,0.2354148179292678,0.2514756321907043,0.302668035030365,0.283400297164917,0.3918721973896026,0.4844323992729187,0.3710155785083771,0.3008683621883392,0.3054233491420746,vio
0.3581399917602539,0.3680954575538635,0.3681422173976898,0.4583459794521332,0.4931646287441253,0.4008533656597137,0.3822100758552551,0.3515042066574096,0.4293964803218841,0.4134369492530823,0.3260270953178406,0.3294379413127899,vio
0.4170124530792236,0.4650497138500213,0.4122230112552643,0.4190941154956817,0.4372628331184387,0.4789986908435821,0.4807966351509094,0.4635648429393768,0.5294909477233887,0.5098597407341003,0.4247231185436249,0.4015875160694122,cla
0.354474276304245,0.3962193131446838,0.3910005986690521,0.3680519461631775,0.3965364098548889,0.4129656255245209,0.4235123097896576,0.393262505531311,0.455767273902893,0.3938615024089813,0.3356128633022308,0.3614105582237243,gac
0.1197808682918548,0.1884357184171676,0.3952490985393524,0.3846344947814941,0.633533775806427,0.2239984422922134,0.185484305024147,0.1685505211353302,0.3989156186580658,0.6109679341316223,0.3849056959152221,0.3204495310783386,org
0.1576063632965088,0.3403521478176117,0.3865840435028076,0.3126979470252991,0.4445555210113525,0.2511980235576629,0.2724626958370209,0.1961813420057296,0.29749795794487,0.8120465874671936,0.5204194784164429,0.2618971168994903,vio
0.166016474366188,0.3543906211853027,0.4033249616622925,0.3095969557762146,0.4372052252292633,0.2336940914392471,0.3237216770648956,0.2168458104133606,0.3853348195552826,0.7319872379302979,0.3858199417591095,0.297781765460968,org
0.1508100479841232,0.2519577741622925,0.4333957731723785,0.326774537563324,0.385810911655426,0.2632574141025543,0.3652712106704712,0.2406572252511978,0.2527954578399658,0.6081303358078003,0.4132958650588989,0.2799288928508758,flu
0.0967614203691482,0.2108127027750015,0.44695845246315,0.2299592345952987,0.2542920708656311,0.2522996664047241,0.571290135383606,0.266983300447464,0.3993433117866516,0.4512090682983398,0.225078210234642,0.1563082188367843,flu
0.1603499352931976,0.1747383922338485,0.4460937082767486,0.3721957802772522,0.4419545829296112,0.3027733266353607,0.4411180913448334,0.3323514759540558,0.407721996307373,0.5849619507789612,0.3879173099994659,0.3199373185634613,voi
0.1144989505410194,0.2196117490530014,0.5311639904975891,0.358756959438324,0.442832201719284,0.2725762724876404,0.3736158609390259,0.3037257194519043,0.511049747467041,0.5874935984611511,0.351697564125061,0.2776750922203064,tru
0.0378400534391403,0.1239004135131836,0.3160023391246795,0.2250723093748092,0.3763217329978943,0.1661025881767273,0.2754679024219513,0.1101474165916442,0.282417893409729,0.4593237340450287,0.2094538658857345,0.1054054945707321,pia
0.2889246940612793,0.4836890995502472,0.3988371789455414,0.2963709235191345,0.3424144089221954,0.2451139837503433,0.3346319496631622,0.2211504876613617,0.4774262011051178,0.5145041942596436,0.3365531265735626,0.3606025278568268,org
0.3387143313884735,0.5926859378814697,0.5650733113288879,0.4381483197212219,0.4034538567066192,0.2519105672836303,0.3084244728088379,0.2296592444181442,0.3876358270645141,0.4292288720607757,0.3278928399085998,0.3321118652820587,flu
0.1614352315664291,0.318529337644577,0.3850421011447906,0.3251420259475708,0.4403356313705444,0.2926941514015198,0.3923000395298004,0.3129531443119049,0.4834118187427521,0.5853428244590759,0.3873204290866852,0.2368933409452438,org
0.2323449403047561,0.1532859057188034,0.216432437300682,0.1932599246501922,0.196378156542778,0.1797331273555755,0.4299148023128509,0.1670314073562622,0.3178173303604126,0.3613781929016113,0.4003604352474212,0.6651768684387207,vio
0.3513534665107727,0.3857469260692596,0.2462353855371475,0.1476714015007019,0.157844677567482,0.1386228948831558,0.3777067065238952,0.1724671423435211,0.3062053620815277,0.257321149110794,0.4365276098251343,0.8659660220146179,org
0.3682320713996887,0.5625665783882141,0.4494140148162842,0.3238893151283264,0.2646702527999878,0.1793072670698166,0.2849082946777344,0.1395946592092514,0.2971578538417816,0.3424288034439087,0.5174501538276672,0.8258513808250427,gel
0.2416818588972091,0.4432732164859772,0.4457079768180847,0.3452659845352173,0.44737309217453,0.2908401191234588,0.3320440948009491,0.2885983288288116,0.5223150849342346,0.5590316653251648,0.344963014125824,0.3205616772174835,tru
0.2845942080020904,0.4064879119396209,0.3993754982948303,0.2926968336105346,0.3627394735813141,0.1942000985145568,0.2195960134267807,0.2258612215518951,0.465523362159729,0.568117618560791,0.3863653540611267,0.3695981800556183,org
0.198167935013771,0.4587121307849884,0.5743001103401184,0.2843271791934967,0.2443305850028991,0.2050198465585708,0.3708963394165039,0.2613424956798553,0.2601813971996307,0.2743730545043945,0.1941895633935928,0.2247917056083679,flu
0.1840701252222061,0.2723508179187774,0.4424162209033966,0.3896189033985138,0.496399849653244,0.2747053205966949,0.3016688227653503,0.3049997389316559,0.4718636870384216,0.6390361189842224,0.5091567039489746,0.3569007515907287,flu
0.0784076452255249,0.2697848379611969,0.4921767711639404,0.2328556776046753,0.2646221816539764,0.1573585867881775,0.3347922265529632,0.120479017496109,0.3067459166049957,0.4996566772460937,0.2256536334753036,0.1253118813037872,voi
0.1661579608917236,0.3520337641239166,0.5731047987937927,0.4252272546291351,0.4118462800979614,0.2139512300491333,0.1931233406066894,0.1473970115184784,0.2717649936676025,0.7136784791946411,0.4910227060317993,0.2584330141544342,tru
0.4452679455280304,0.6335124969482422,0.4498413503170013,0.4015275239944458,0.4087460935115814,0.403128445148468,0.4164309203624725,0.3219028413295746,0.2427904456853866,0.2244709432125091,0.2504397332668304,0.3301834166049957,tru
0.6020305156707764,0.5945673584938049,0.5541406273841858,0.5367308855056763,0.554023027420044,0.5689748525619507,0.6124535799026489,0.6593509912490845,0.7100144028663635,0.708893358707428,0.7058814167976379,0.6560307741165161,voi
0.4165593683719635,0.6110406517982483,0.4654322862625122,0.4215221107006073,0.4531244933605194,0.5116344690322876,0.4657938778400421,0.3522089123725891,0.2810759842395782,0.2598197758197784,0.3001568913459778,0.3143613338470459,gel
